AXP,DuPont,3M,Walmart,Alcoa,Exxon,McDonald,WaltDisney,Boeing,Ford,Merck,CAT,GE,PG,Chevron,IBM,Pfizer,CocaCola,J&J,UTX
0.64147,0.91169,0.99607,0.65418,0.68931,0.7364,0.69723,0.85126,1.1517,0.59988,0.72916,0.64738,0.43457,0.69723,0.84073,1.2433,0.08636,0.45637,0.6149,0.59988
0.64542,0.91009,1.0017,0.66276,0.68664,0.74194,0.70157,0.85552,1.1596,0.60206,0.7348,0.65225,0.43457,0.70243,0.83696,1.249,0.089905,0.46687,0.62014,0.60746
0.64933,0.89653,1.003,0.66464,0.68395,0.73878,0.70501,0.85733,1.159,0.60959,0.73078,0.65128,0.43457,0.69461,0.83059,1.2514,0.082785,0.46687,0.61595,0.60853
0.65128,0.88593,1.0009,0.65418,0.68931,0.73878,0.70501,0.8537,1.159,0.61384,0.72916,0.64345,0.44091,0.68753,0.83759,1.2494,0.079181,0.46687,0.617,0.60853
0.65514,0.89542,1.0069,0.65801,0.69373,0.74351,0.70842,0.85733,1.1596,0.61595,0.7356,0.63949,0.44248,0.68485,0.84198,1.2514,0.079181,0.46687,0.62014,0.60959
0.66932,0.9058,1.0145,0.66276,0.69897,0.74896,0.71349,0.86034,1.1626,0.61384,0.74194,0.63849,0.44716,0.68931,0.84198,1.2514,0.089905,0.46538,0.62941,0.61172
0.66087,0.91751,1.0158,0.6637,0.70243,0.74586,0.7185,0.85974,1.1664,0.60638,0.74351,0.63347,0.45025,0.69285,0.85003,1.2504,0.09691,0.46835,0.62839,0.61278
0.68034,0.92737,1.0179,0.66464,0.70329,0.74115,0.72509,0.86273,1.1688,0.60206,0.74194,0.63043,0.45025,0.69897,0.85248,1.2533,0.093422,0.48001,0.63144,0.61805
0.68574,0.93852,1.0216,0.67394,0.70157,0.74351,0.7332,0.86923,1.1778,0.59988,0.73799,0.63548,0.44404,0.70586,0.85003,1.2582,0.093422,0.4843,0.63548,0.62118
0.67669,0.93298,1.0216,0.67943,0.6981,0.74194,0.73159,0.86923,1.1793,0.59988,0.73957,0.63448,0.43775,0.70501,0.84448,1.2572,0.09691,0.48572,0.63043,0.62325
0.67117,0.9345,1.0208,0.68215,0.6902,0.74351,0.72835,0.8704,1.1787,0.60423,0.74429,0.63347,0.43457,0.70243,0.85552,1.2423,0.093422,0.48572,0.63144,0.617
0.66558,0.92891,1.0162,0.67025,0.68574,0.74194,0.72181,0.87216,1.1749,0.60423,0.73878,0.63448,0.43457,0.69984,0.85733,1.2393,0.08636,0.48287,0.62941,0.61384
0.65706,0.93044,1.017,0.66087,0.68395,0.74586,0.72346,0.86806,1.1726,0.60423,0.73799,0.63448,0.43457,0.7007,0.85733,1.2373,0.08636,0.4843,0.62839,0.61909
0.64738,0.92737,1.0145,0.65896,0.69373,0.74586,0.7185,0.86747,1.1741,0.60531,0.7356,0.63448,0.43457,0.69373,0.85854,1.2358,0.089905,0.48001,0.62839,0.61384
0.64542,0.92012,1.0158,0.6561,0.69197,0.74663,0.71012,0.86747,1.177,0.60959,0.73239,0.63548,0.43297,0.68664,0.85612,1.2373,0.082785,0.47129,0.62014,0.61384
0.64542,0.91908,1.0137,0.6561,0.69548,0.74819,0.71349,0.86864,1.177,0.61278,0.72835,0.64048,0.43775,0.68753,0.85733,1.2383,0.075547,0.46982,0.62014,0.6149
0.64345,0.92324,1.0124,0.65128,0.69636,0.75051,0.71349,0.85974,1.1717,0.60853,0.72346,0.63749,0.43136,0.68395,0.85187,1.2398,0.079181,0.46835,0.61805,0.61595
0.63749,0.93044,1.0162,0.64933,0.70243,0.75664,0.72016,0.86688,1.1793,0.60746,0.72509,0.63849,0.43297,0.6902,0.85491,1.2403,0.089905,0.46835,0.62428,0.617
0.63448,0.92891,1.0124,0.64444,0.71096,0.74819,0.71517,0.85673,1.1682,0.61384,0.71767,0.63347,0.43457,0.68034,0.85552,1.2373,0.093422,0.4609,0.61278,0.61278
0.62737,0.92583,1.0116,0.64542,0.71517,0.74819,0.71684,0.85673,1.1703,0.62118,0.71265,0.64048,0.43775,0.68034,0.85431,1.2383,0.10721,0.45332,0.61278,0.62014
0.63347,0.92737,1.017,0.6464,0.71012,0.74663,0.71517,0.85974,1.1741,0.62118,0.72181,0.64147,0.43775,0.68395,0.85003,1.2378,0.11394,0.45788,0.617,0.62428
0.63749,0.92737,1.0237,0.64738,0.70757,0.74819,0.7185,0.8651,1.177,0.61805,0.72673,0.64147,0.43136,0.68753,0.84819,1.2373,0.11059,0.4609,0.62014,0.61805
0.64147,0.93044,1.0286,0.64542,0.70842,0.75128,0.7185,0.86747,1.1764,0.61595,0.72428,0.64444,0.42975,0.68842,0.85309,1.2315,0.1038,0.45788,0.62014,0.61384
0.64542,0.9248,1.0241,0.64048,0.70927,0.74351,0.71181,0.86332,1.1717,0.61805,0.71349,0.6464,0.42651,0.68305,0.85431,1.2299,0.093422,0.45179,0.61066,0.6149
0.64542,0.92169,1.0216,0.63849,0.71517,0.74663,0.71181,0.86864,1.1793,0.61384,0.71349,0.64444,0.43136,0.67761,0.85491,1.2335,0.093422,0.45025,0.60959,0.61595
0.64147,0.92324,1.0204,0.63246,0.71933,0.74586,0.71349,0.85974,1.1673,0.61805,0.70757,0.63749,0.43457,0.67394,0.85794,1.2398,0.089905,0.44091,0.60314,0.61172
0.65896,0.93044,1.0269,0.64345,0.72509,0.74819,0.7185,0.87099,1.1664,0.61595,0.71012,0.63849,0.43775,0.68215,0.8657,1.2428,0.09691,0.45025,0.61066,0.61595
0.65706,0.9345,1.0286,0.64246,0.71767,0.75282,0.72509,0.87448,1.1626,0.62014,0.71433,0.64048,0.43136,0.68305,0.87157,1.2458,0.10721,0.45332,0.6149,0.61595
0.6637,0.9345,1.0208,0.64542,0.71096,0.75967,0.72997,0.8739,1.1688,0.61278,0.72099,0.64345,0.42651,0.67943,0.86094,1.2499,0.1038,0.45788,0.62014,0.61172
0.66932,0.93702,1.0216,0.64444,0.70415,0.75967,0.7185,0.87506,1.1581,0.61066,0.72016,0.63849,0.42488,0.67117,0.86451,1.2485,0.089905,0.4456,0.62118,0.61066
0.6637,0.93146,1.0124,0.63749,0.70501,0.75435,0.71517,0.87157,1.143,0.6149,0.70927,0.63749,0.41664,0.65992,0.85794,1.2418,0.09691,0.43933,0.61909,0.59988
0.66745,0.93146,1.0128,0.63548,0.70927,0.75051,0.71684,0.87274,1.144,0.61384,0.70415,0.63448,0.41996,0.6637,0.86213,1.2388,0.093422,0.43933,0.60531,0.59879
0.66087,0.93146,1.0145,0.63246,0.70842,0.74194,0.71517,0.8651,1.1374,0.60853,0.69723,0.63448,0.4216,0.65706,0.86034,1.2388,0.09691,0.43775,0.59879,0.59879
0.6637,0.9425,1.0145,0.63749,0.70927,0.75051,0.72016,0.85974,1.1405,0.61066,0.70586,0.64147,0.42488,0.65706,0.86332,1.2448,0.10721,0.43775,0.60746,0.5977
0.6637,0.93298,1.0116,0.63448,0.71096,0.74896,0.72181,0.85552,1.1455,0.60638,0.70586,0.64738,0.4216,0.66181,0.86273,1.2398,0.1038,0.43775,0.60959,0.59879
0.66087,0.94399,1.0183,0.63448,0.71433,0.75282,0.72016,0.86213,1.1414,0.61066,0.70927,0.64933,0.41996,0.66276,0.86094,1.2418,0.11059,0.43775,0.61066,0.59106
0.66087,0.9345,1.0111,0.62634,0.71349,0.75051,0.70842,0.85974,1.1348,0.60423,0.71265,0.64933,0.41497,0.65128,0.85552,1.2358,0.10721,0.43136,0.60638,0.59106
0.65128,0.94002,1.0145,0.63043,0.71517,0.75664,0.72016,0.86034,1.129,0.60638,0.7185,0.65225,0.41996,0.65128,0.85974,1.2368,0.11059,0.43297,0.60638,0.5832
0.65514,0.93298,1.0069,0.62221,0.70243,0.74819,0.72016,0.85431,1.1274,0.59439,0.71012,0.64933,0.41497,0.65128,0.85733,1.2335,0.09691,0.42488,0.5977,0.57978
0.68395,0.93601,1.0116,0.62531,0.69984,0.75282,0.71684,0.8488,1.1265,0.5955,0.71012,0.64738,0.41497,0.65128,0.85248,1.233,0.11394,0.42488,0.60423,0.57634
0.67852,0.9345,1.0069,0.62014,0.69461,0.75051,0.71349,0.84448,1.1274,0.5966,0.70672,0.63548,0.41497,0.65128,0.85491,1.2294,0.10037,0.42813,0.5966,0.57519
0.68034,0.93601,1.0052,0.61384,0.69197,0.75511,0.71349,0.85003,1.1199,0.59439,0.70243,0.63749,0.40824,0.65514,0.86034,1.2289,0.093422,0.42651,0.59329,0.57054
0.66558,0.93044,1.0035,0.60638,0.68664,0.7679,0.71517,0.84634,1.1041,0.5832,0.70672,0.63347,0.40312,0.65031,0.85065,1.2284,0.09691,0.4216,0.59106,0.56467
0.67486,0.92737,0.99695,0.59218,0.68574,0.76641,0.71265,0.84136,1.1007,0.58206,0.70329,0.62634,0.40483,0.65031,0.85794,1.2294,0.071882,0.4183,0.59106,0.55871
0.6637,0.91434,0.99211,0.57864,0.68215,0.75664,0.70157,0.83059,1.0927,0.58883,0.69984,0.61595,0.40312,0.64542,0.86094,1.2238,0.075547,0.40993,0.58092,0.5563
0.65706,0.91593,0.99034,0.5832,0.68395,0.75664,0.70927,0.83759,1.0973,0.57634,0.71096,0.61384,0.40654,0.65031,0.8657,1.2263,0.09691,0.40824,0.58883,0.5563
0.6637,0.91328,0.98989,0.58995,0.68931,0.76118,0.70927,0.83948,1.0962,0.57978,0.71433,0.60853,0.41497,0.65992,0.86982,1.233,0.1271,0.4133,0.59439,0.55871
0.66745,0.91908,0.99476,0.59106,0.68034,0.75891,0.71767,0.84323,1.1035,0.58883,0.71767,0.60314,0.4183,0.66464,0.86747,1.2248,0.13672,0.4133,0.59988,0.55991
0.67852,0.9248,1.0035,0.60314,0.67578,0.76418,0.72428,0.85126,1.1129,0.58206,0.72181,0.60423,0.41664,0.67486,0.86806,1.2274,0.14613,0.4133,0.60853,0.57054
0.67117,0.92737,1.0056,0.60853,0.67302,0.76864,0.73078,0.85309,1.1173,0.57749,0.72916,0.60206,0.41497,0.67302,0.86034,1.2284,0.15836,0.41996,0.6149,0.57287
0.67852,0.92737,1.0009,0.60423,0.67761,0.75511,0.72263,0.8488,1.1173,0.57634,0.72016,0.59879,0.41664,0.66652,0.85612,1.2284,0.15534,0.40483,0.60853,0.56703
0.68215,0.9248,1.0056,0.60423,0.68574,0.7574,0.72754,0.84261,1.1079,0.57634,0.72016,0.5977,0.42325,0.6637,0.8651,1.2263,0.15534,0.40483,0.60423,0.56467
0.68034,0.92583,1.003,0.60314,0.68395,0.75664,0.72591,0.84073,1.1086,0.57634,0.72591,0.5977,0.4216,0.6637,0.87216,1.2172,0.15229,0.4133,0.60746,0.55751
0.68215,0.92583,1.0065,0.61066,0.68395,0.76641,0.73239,0.84634,1.1075,0.58433,0.72997,0.60097,0.4183,0.67117,0.85733,1.2232,0.14922,0.41664,0.61066,0.55871
0.68574,0.92169,1.009,0.59879,0.68124,0.76567,0.734,0.84819,1.1082,0.56467,0.72916,0.60314,0.41497,0.66652,0.84757,1.2243,0.15836,0.41996,0.60746,0.55267
0.69285,0.92428,1.0052,0.60097,0.68664,0.76418,0.74351,0.84819,1.1153,0.57171,0.72916,0.5966,0.41162,0.66839,0.85003,1.2258,0.15534,0.41996,0.59988,0.5563
0.68215,0.91009,0.99607,0.58995,0.68395,0.7574,0.734,0.84261,1.1153,0.56703,0.71684,0.59439,0.41162,0.6637,0.84757,1.2167,0.15836,0.41497,0.59439,0.5563
0.69461,0.91009,0.99913,0.59106,0.67943,0.75891,0.73878,0.84386,1.1126,0.56348,0.72509,0.5966,0.41162,0.66652,0.84448,1.2109,0.16435,0.4183,0.5955,0.56348
0.69461,0.91009,0.98989,0.59329,0.67943,0.7574,0.7356,0.83059,1.1065,0.56703,0.72754,0.59988,0.41664,0.6637,0.84634,1.2,0.16137,0.41996,0.59879,0.55751
0.69285,0.91169,0.98856,0.5955,0.66932,0.74974,0.734,0.81823,1.0997,0.5611,0.72509,0.59879,0.41162,0.65992,0.83442,1.1973,0.15836,0.41497,0.58883,0.55991
0.68931,0.91593,0.98989,0.59988,0.66932,0.74974,0.72754,0.82802,1.0849,0.56229,0.72673,0.5977,0.41162,0.6561,0.82995,1.2011,0.15534,0.41664,0.58092,0.5563
0.68753,0.91169,0.98182,0.59329,0.67486,0.74974,0.70927,0.83187,1.0777,0.55991,0.72263,0.59106,0.4183,0.64738,0.82995,1.1951,0.15229,0.39967,0.57749,0.55751
0.69285,0.91009,0.97955,0.5977,0.67394,0.74974,0.70927,0.83569,1.0711,0.55388,0.72591,0.59218,0.41497,0.6464,0.83123,1.1951,0.15534,0.41162,0.58433,0.55871
0.69108,0.91009,0.97818,0.5955,0.68124,0.74741,0.70927,0.82866,1.0748,0.55871,0.72509,0.59439,0.42325,0.65031,0.83632,1.1934,0.15229,0.40654,0.58433,0.55751
0.69108,0.91009,0.97864,0.59218,0.68034,0.74036,0.70329,0.82995,1.0759,0.56937,0.72016,0.5955,0.41996,0.64738,0.83696,1.1886,0.15229,0.41497,0.58546,0.5611
0.70243,0.93247,0.98945,0.59988,0.68305,0.74974,0.70501,0.83378,1.0878,0.56348,0.72835,0.60097,0.41996,0.67117,0.82995,1.1962,0.15836,0.42651,0.5955,0.57054
0.70586,0.94498,0.98811,0.5977,0.69636,0.75051,0.71265,0.83123,1.0831,0.57519,0.72428,0.5966,0.43457,0.67025,0.84696,1.1926,0.15534,0.42975,0.60423,0.57171
0.7007,0.93802,0.98989,0.5977,0.70157,0.74974,0.70501,0.83632,1.0849,0.57171,0.71767,0.59106,0.42488,0.67852,0.84073,1.192,0.16137,0.42651,0.60531,0.57054
0.716,0.95376,1.0052,0.60853,0.70415,0.76418,0.71767,0.85003,1.0969,0.57171,0.734,0.5955,0.4216,0.68842,0.83696,1.2011,0.16732,0.43933,0.62014,0.58092
0.71767,0.94841,1.0052,0.60746,0.74036,0.75891,0.72263,0.85126,1.0906,0.57864,0.73078,0.5977,0.42325,0.69197,0.83948,1.2049,0.17026,0.43616,0.6149,0.57171
0.71767,0.94547,1.0065,0.6149,0.73957,0.75282,0.72099,0.85248,1.0924,0.5611,0.72509,0.59439,0.4183,0.68574,0.83123,1.2022,0.16137,0.43775,0.61066,0.57403
0.72673,0.95085,1.0056,0.62014,0.74819,0.75967,0.72099,0.85974,1.0896,0.56585,0.73159,0.61066,0.4216,0.68753,0.82866,1.2076,0.16137,0.44091,0.6149,0.57519
0.7332,0.9489,1.0004,0.61278,0.75815,0.76193,0.716,0.85187,1.086,0.57864,0.73239,0.61172,0.43297,0.68215,0.84323,1.1989,0.15836,0.43775,0.6149,0.57634
0.7348,0.95085,1.0017,0.61909,0.75664,0.75664,0.72099,0.85126,1.0906,0.57403,0.74351,0.61384,0.43297,0.68034,0.84198,1.1978,0.15836,0.4456,0.61595,0.57978
0.74429,0.95999,1.0162,0.63548,0.75587,0.7679,0.72916,0.86392,1.0997,0.57054,0.75435,0.62118,0.43136,0.69461,0.84198,1.2066,0.16732,0.4609,0.62941,0.59106
0.73799,0.95521,1.0124,0.63043,0.76042,0.76567,0.73239,0.86392,1.1059,0.57749,0.75051,0.62118,0.44091,0.68842,0.84572,1.2028,0.17026,0.4609,0.62428,0.59218
0.74115,0.95904,1.0149,0.63043,0.76042,0.76343,0.74036,0.87795,1.1038,0.57749,0.75587,0.62014,0.43933,0.68574,0.84136,1.2044,0.16435,0.46389,0.63043,0.59329
0.75051,0.95665,1.0149,0.64246,0.76492,0.77232,0.74351,0.87852,1.1092,0.5832,0.75967,0.62325,0.44248,0.68574,0.84757,1.2087,0.17319,0.46687,0.64444,0.59879
0.75358,0.95424,1.0039,0.63649,0.76418,0.76567,0.7356,0.87448,1.1038,0.5832,0.75435,0.62634,0.4456,0.67761,0.8537,1.206,0.17609,0.45788,0.63649,0.5966
0.75891,0.95761,1.0111,0.64147,0.7574,0.7679,0.74351,0.87332,1.1099,0.58092,0.76343,0.62839,0.4456,0.68574,0.86034,1.2071,0.17898,0.4624,0.64147,0.5966
0.76343,0.95809,1.0077,0.64345,0.75358,0.77232,0.75205,0.8739,1.1116,0.56467,0.77012,0.62634,0.43136,0.69461,0.85187,1.2022,0.17319,0.46389,0.64048,0.5977
0.75891,0.95761,1.003,0.64345,0.75128,0.7767,0.75664,0.87274,1.1014,0.56467,0.76343,0.62221,0.42813,0.69548,0.84696,1.1984,0.17026,0.46982,0.63849,0.60314
0.75891,0.95036,0.99826,0.62221,0.74819,0.7767,0.75205,0.85974,1.086,0.5611,0.75664,0.6149,0.42651,0.69373,0.84942,1.1807,0.16137,0.46538,0.63548,0.59329
0.74429,0.95085,0.99695,0.61909,0.74586,0.77743,0.74741,0.86034,1.0759,0.55871,0.75435,0.60853,0.42325,0.68842,0.84757,1.1807,0.16435,0.4624,0.63347,0.58995
0.7332,0.95182,0.99826,0.61066,0.74351,0.78104,0.74036,0.8488,1.0682,0.55751,0.75128,0.60423,0.42651,0.67943,0.85187,1.1836,0.15534,0.4609,0.62839,0.5832
0.72673,0.94841,0.99607,0.60746,0.74115,0.77743,0.73719,0.86629,1.0788,0.55751,0.74663,0.60097,0.41996,0.67852,0.85003,1.1824,0.14613,0.45637,0.617,0.58092
0.71684,0.95376,0.99607,0.6149,0.73957,0.78176,0.7356,0.86923,1.0722,0.54777,0.75051,0.5977,0.41664,0.68124,0.84696,1.1864,0.15229,0.45788,0.61595,0.57978
0.71349,0.95376,0.99913,0.60314,0.74273,0.7839,0.73719,0.86806,1.0795,0.54531,0.74429,0.61278,0.41996,0.67486,0.85126,1.1853,0.14613,0.44716,0.6149,0.57403
0.70842,0.95617,0.99826,0.60531,0.74896,0.78176,0.73078,0.85974,1.0682,0.5563,0.74663,0.62634,0.4183,0.67669,0.85248,1.183,0.13672,0.4609,0.61278,0.58206
0.70415,0.95424,1.0004,0.60423,0.75051,0.77887,0.73878,0.90146,1.0722,0.56467,0.74663,0.62531,0.42975,0.67669,0.85187,1.1836,0.13988,0.47276,0.61066,0.57864
0.71684,0.94792,0.99564,0.61066,0.75205,0.77887,0.74351,0.91062,1.07,0.56937,0.74663,0.62634,0.42975,0.6721,0.85491,1.1784,0.14301,0.47712,0.61066,0.57864
0.7348,0.95569,1.003,0.61909,0.75282,0.77743,0.74896,0.92428,1.0831,0.57634,0.75358,0.63043,0.42975,0.68034,0.85187,1.1847,0.14613,0.48144,0.62014,0.58546
0.74115,0.95713,1.0069,0.61384,0.75205,0.77305,0.74741,0.92686,1.0788,0.57519,0.75435,0.63246,0.42975,0.68215,0.85431,1.1853,0.15229,0.48001,0.62531,0.58433
0.74115,0.95424,1.0086,0.61595,0.75205,0.78319,0.74896,0.92686,1.0824,0.57171,0.75358,0.63448,0.4216,0.68305,0.84634,1.1886,0.15836,0.48287,0.62839,0.58546
0.73799,0.95085,1.0004,0.61595,0.75511,0.78746,0.74586,0.92273,1.0813,0.57749,0.75435,0.63144,0.42325,0.68124,0.84634,1.194,0.15534,0.47857,0.62531,0.58206
0.74429,0.94743,0.99344,0.6149,0.75282,0.77452,0.74351,0.9284,1.0824,0.57978,0.75435,0.62941,0.42325,0.66181,0.84572,1.1898,0.14922,0.47422,0.62634,0.58995
0.74429,0.9425,0.99564,0.61595,0.75815,0.7679,0.74741,0.92273,1.0906,0.58092,0.75205,0.63043,0.42325,0.66087,0.87852,1.1934,0.15836,0.46982,0.62634,0.57978
0.75128,0.94201,0.99344,0.61384,0.75587,0.76418,0.74351,0.92737,1.0941,0.58092,0.75358,0.62634,0.42325,0.65706,0.8704,1.1984,0.18752,0.46389,0.62428,0.57287
0.7574,0.93651,0.99564,0.61384,0.74663,0.75967,0.74351,0.93298,1.0959,0.58433,0.75282,0.62634,0.4216,0.65896,0.87157,1.2011,0.19312,0.46687,0.62428,0.57519
0.75435,0.93802,0.993,0.61595,0.74663,0.7574,0.74194,0.92324,1.0997,0.5832,0.75435,0.62737,0.41996,0.6637,0.86864,1.2055,0.19033,0.46687,0.62118,0.57519
0.76193,0.93952,0.99344,0.61909,0.73957,0.75967,0.74194,0.92065,1.0952,0.57519,0.76118,0.63448,0.41162,0.67025,0.85733,1.2038,0.19033,0.47422,0.62531,0.57171
0.7679,0.93601,0.99344,0.61909,0.73957,0.76193,0.73878,0.92428,1.1014,0.57749,0.76193,0.62839,0.40824,0.66558,0.85612,1.1945,0.19033,0.47567,0.62014,0.57978
0.76343,0.92686,0.98363,0.60959,0.73957,0.75205,0.73078,0.92065,1.0906,0.58433,0.76193,0.62014,0.40993,0.65801,0.85187,1.1967,0.19033,0.46538,0.61384,0.57171
0.76042,0.92117,0.97864,0.60314,0.73957,0.74974,0.72428,0.92012,1.0888,0.58206,0.75815,0.62428,0.40654,0.65706,0.85491,1.1973,0.18752,0.45788,0.60853,0.57749
0.76193,0.92273,0.98227,0.60423,0.72835,0.7574,0.73078,0.92428,1.0888,0.57171,0.76118,0.62325,0.39794,0.65706,0.83378,1.2022,0.19312,0.46687,0.61066,0.57978
0.75435,0.91698,0.98091,0.60959,0.72346,0.74819,0.73239,0.92737,1.0813,0.56703,0.76118,0.62325,0.39794,0.6637,0.83059,1.2044,0.19312,0.46835,0.61278,0.58092
0.75587,0.91751,0.98363,0.60638,0.72016,0.73878,0.73078,0.92324,1.0831,0.56585,0.76492,0.617,0.39445,0.66839,0.82217,1.2087,0.18469,0.46982,0.61595,0.57519
0.75891,0.91645,0.97864,0.60423,0.72346,0.73878,0.72835,0.92012,1.0788,0.56937,0.75587,0.61805,0.39094,0.66558,0.81889,1.2076,0.18469,0.46538,0.61278,0.57634
0.75587,0.91855,0.97543,0.60638,0.72509,0.73799,0.72346,0.91751,1.0741,0.57749,0.75128,0.61172,0.3927,0.65992,0.82607,1.2049,0.17319,0.4624,0.60423,0.57171
0.75282,0.91645,0.97081,0.60746,0.71767,0.73799,0.70927,0.92273,1.0871,0.57519,0.75205,0.61066,0.3784,0.65801,0.82802,1.2017,0.16732,0.45332,0.60206,0.56229
0.75282,0.91908,0.9722,0.60206,0.71684,0.74273,0.71096,0.92428,1.0759,0.57403,0.74896,0.61172,0.37291,0.65801,0.82478,1.2033,0.16732,0.45484,0.60423,0.59329
0.75282,0.91698,0.96802,0.5966,0.71265,0.7356,0.70757,0.92012,1.0645,0.57171,0.74974,0.59988,0.36361,0.65801,0.8109,1.1945,0.16435,0.45179,0.60531,0.59218
0.73799,0.91645,0.96567,0.59329,0.71265,0.73799,0.70927,0.91698,1.0615,0.57634,0.74896,0.59988,0.36549,0.65801,0.8169,1.1978,0.16435,0.4456,0.61066,0.59106
0.73957,0.91593,0.96473,0.59329,0.716,0.73878,0.71096,0.90741,1.0558,0.57864,0.74351,0.5966,0.35603,0.65031,0.81425,1.1984,0.16137,0.44091,0.60206,0.58546
0.74974,0.91698,0.96708,0.59879,0.71349,0.73799,0.70927,0.91328,1.0596,0.57519,0.74663,0.60097,0.35218,0.65321,0.80956,1.1995,0.16732,0.44404,0.60746,0.59106
0.75282,0.91593,0.96284,0.5955,0.7185,0.73239,0.70757,0.91169,1.0584,0.57864,0.7679,0.59218,0.35411,0.65128,0.8202,1.1989,0.16435,0.4456,0.60746,0.59106
0.7574,0.91434,0.95904,0.59106,0.71349,0.73239,0.70243,0.90526,1.0535,0.57634,0.75891,0.58995,0.34635,0.64836,0.83123,1.1956,0.16137,0.44404,0.59988,0.58092
0.75891,0.91593,0.96047,0.5955,0.71265,0.74036,0.70243,0.89982,1.0484,0.56703,0.75815,0.59106,0.34242,0.65706,0.83123,1.1926,0.16137,0.44871,0.60206,0.58433
0.74819,0.91381,0.95665,0.58546,0.72016,0.73878,0.69723,0.89265,1.0394,0.58433,0.74663,0.57864,0.35025,0.64836,0.85733,1.1956,0.14613,0.43457,0.59218,0.57519
0.75435,0.90956,0.95328,0.57749,0.72099,0.7356,0.69197,0.89597,1.0465,0.59329,0.74273,0.58206,0.35218,0.64444,0.8537,1.192,0.14613,0.42651,0.58659,0.57287
0.7574,0.91487,0.95665,0.57864,0.72263,0.7348,0.7007,0.89927,1.0641,0.59879,0.74741,0.58883,0.36173,0.6464,0.85612,1.2006,0.14922,0.43136,0.59439,0.58092
0.76042,0.91645,0.95521,0.5832,0.72428,0.7348,0.69897,0.89982,1.0611,0.60097,0.75358,0.5955,0.36173,0.64836,0.85491,1.1978,0.14613,0.43616,0.5977,0.58206
0.7679,0.91698,0.95085,0.58092,0.71933,0.73239,0.70243,0.90037,1.0592,0.5955,0.75587,0.60531,0.35025,0.65128,0.84386,1.2017,0.14922,0.43775,0.60423,0.58206
0.77379,0.91645,0.94841,0.58771,0.71349,0.7348,0.70415,0.90309,1.0603,0.59879,0.75664,0.60959,0.3483,0.65706,0.83822,1.2028,0.14613,0.43616,0.60206,0.58206
0.77815,0.91381,0.94399,0.57864,0.71517,0.72591,0.69897,0.90037,1.0465,0.60206,0.74507,0.59988,0.35411,0.65225,0.83442,1.1995,0.13354,0.42651,0.58995,0.57171
0.78247,0.91593,0.94547,0.58546,0.7185,0.73239,0.70243,0.89209,1.0477,0.60531,0.74194,0.5955,0.36173,0.64444,0.84011,1.2011,0.13672,0.42488,0.58771,0.5682
0.78104,0.92221,0.94645,0.59329,0.72263,0.72428,0.70757,0.89653,1.0554,0.60959,0.74974,0.59988,0.36549,0.64933,0.82866,1.2049,0.14301,0.42813,0.59329,0.57634
0.77815,0.92531,0.95472,0.59879,0.73239,0.72997,0.71096,0.90795,1.0697,0.61595,0.75815,0.60853,0.36736,0.65992,0.82866,1.2098,0.14922,0.43616,0.5955,0.58092
0.78604,0.91593,0.96047,0.60314,0.73878,0.72997,0.72835,0.90255,1.0708,0.61805,0.75664,0.61066,0.37107,0.67117,0.84198,1.2146,0.14613,0.43297,0.5966,0.58433
0.78247,0.91803,0.96047,0.60638,0.74036,0.73239,0.70927,0.91593,1.0708,0.61805,0.75587,0.60959,0.37107,0.66181,0.83759,1.2167,0.14922,0.43457,0.59988,0.59218
0.79309,0.92012,0.96426,0.60853,0.73078,0.7356,0.69548,0.90526,1.0774,0.6149,0.75587,0.61595,0.36922,0.65992,0.8293,1.2198,0.14922,0.42651,0.60206,0.5977
0.78746,0.9196,0.96047,0.60314,0.72673,0.73239,0.69197,0.90417,1.0781,0.61595,0.75358,0.62014,0.37107,0.65321,0.82282,1.2193,0.14922,0.42325,0.59988,0.59439
0.7796,0.91381,0.95085,0.58883,0.73799,0.73078,0.69197,0.88986,1.0715,0.62428,0.74586,0.617,0.37107,0.65031,0.82151,1.2092,0.14613,0.40824,0.5955,0.58546
0.77815,0.91593,0.95376,0.59439,0.7348,0.72997,0.69897,0.89376,1.0774,0.60853,0.74115,0.62118,0.35411,0.64933,0.79379,1.2114,0.14301,0.4014,0.5977,0.58092
0.78604,0.92324,0.95521,0.60206,0.76118,0.72835,0.69723,0.90146,1.0828,0.63448,0.73878,0.62014,0.38021,0.63849,0.83506,1.2146,0.13672,0.4014,0.59329,0.58546
0.7574,0.90902,0.94792,0.57171,0.76492,0.71767,0.67578,0.90037,1.0689,0.63849,0.72673,0.61595,0.38202,0.62428,0.84261,1.2103,0.13672,0.38739,0.56348,0.57978
0.80003,0.93651,0.96473,0.60853,0.7679,0.73799,0.68842,0.9248,1.098,0.64147,0.74819,0.63246,0.38561,0.65514,0.83442,1.2338,0.15229,0.4183,0.60097,0.60097
0.80277,0.93752,0.96661,0.60746,0.77232,0.7356,0.69197,0.92737,1.0846,0.64444,0.75282,0.63144,0.38561,0.66087,0.8293,1.2343,0.15534,0.42325,0.60638,0.60206
0.8055,0.94201,0.96661,0.61066,0.77743,0.73239,0.69548,0.9284,1.0763,0.64444,0.75587,0.63548,0.38917,0.65992,0.83569,1.2363,0.15229,0.42488,0.60959,0.60638
